Executing fixed runner now.
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetNameWithUserDetailsPrincipal
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetNameWithUserDetailsPrincipalWithLoginAlias
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetNameWithUserDetailsPrincipalWithLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipal
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipal
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipalNoOverride
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipalNoOverride
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipalWithLoginAlias
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetPrincipalWithLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetUserDetailPrincipal
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetUserDetailPrincipal
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetUserDetailPrincipalWithLoginAlias
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testGetUserDetailPrincipalWithLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testIsAuthenticated
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthenticationTest.testIsAuthenticated
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_NotLoggedIn_UseDefaultUser
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_adminAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_clusterOperatorAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_clusterViewerAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_stackAdvisorCalls
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_userNoPermissionsAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_viewNotLoggedIn
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_viewUserAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaDaoProvider
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaDaoProvider
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaLdapProvider
  Skipped missing test : org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaLdapProvider
Total execution time: 84503906724

Pass: 1751, Fail: 0, Error: 60, Skipped: 25
