Executing fixed runner now.
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertCurrentSorting
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertCurrentUpdatesViaHistory
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindByState
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindByDate
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentByHostAndName
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentPerHostSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindCurrentHostSummary
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testFindAggregates
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testJPAInnerEntityStaleness
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testMaintenanceMode
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistoryPredicate
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistoryPagination
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testAlertHistorySorting
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByService
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByHost
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrenyByComponentHost
Test being executed: org.apache.ambari.server.orm.dao.AlertsDAOTest.testRemoveCurrentDisabled
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testCreate
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testMerge
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testRemove
Test being executed: org.apache.ambari.server.orm.dao.CrudDAOTest.testFindByPK
Test being executed: org.apache.ambari.server.orm.dao.HostComponentDesiredStateDAOTest.testRemove
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByHost
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindAll
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByCluster
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByClusterStackAndVersion
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByClusterAndHost
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByClusterHostAndState
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testFindByClusterStackVersionAndHost
Test being executed: org.apache.ambari.server.orm.dao.HostVersionDAOTest.testDuplicates
Test being executed: org.apache.ambari.server.orm.JdbcPropertyTest.testNormal
Test being executed: org.apache.ambari.server.orm.JdbcPropertyTest.testJdbcProperty
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifyPostgres
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifyOracle
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifySqlAnywhere
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifyMsSqlServer
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testCompareDerby
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testCompareOracle
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testCompareMySQL
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testCompareSQLAnywhere
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testCompareSQLServer
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifyMySQL
Test being executed: org.apache.ambari.server.orm.db.DDLTests.testVerifyDerby
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testDbType
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testAlterColumn
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testCreateTable
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testAddFKConstraint
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testAddPKConstraint
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testAddColumn
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testUpdateTable
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testTableHasFKConstraint
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testGetCheckedForeignKey
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testTableExists
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testTableExistsMultipleSchemas
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testColumnExists
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testColumnExistsMultipleSchemas
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testColumnsExistsMultipleSchemas
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testRenameColumn
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testModifyColumn
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testAddColumnWithDefault
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testDBSession
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testGetColumnType
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testSetNullable
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testDefaultColumnConstraintOnAddColumn
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testMoveColumnToAnotherTable
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testCopyColumnToAnotherTable
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testGetIntColumnValues
Test being executed: org.apache.ambari.server.orm.DBAccessorImplTest.testMoveNonexistentColumnIsNoop
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.canBeCommittedIfExceptionsToBeRolledBackOnIsEmpty
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.canBeCommittedIfUnknownExceptionThrown
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.rolledBackForKnownException
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.rolledBackForSubclassOfKnownException
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.canBeCommittedIfIgnoredExceptionThrown
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.canBeCommittedIfSubclassOfIgnoredExceptionThrown
Test being executed: org.apache.ambari.server.orm.AmbariJpaLocalTxnInterceptorTest.rolledBackIfTransactionMarkedRollbackOnly
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testConcurrentModification
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testEmptyPersistentCollection
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testRollbackException
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testSafeRollback
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testAutoIncrementedField
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testCascadeRemoveFail
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testSortedCommands
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testFindHostsByStage
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testAbortHostRoleCommands
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testFindStageByHostRole
Test being executed: org.apache.ambari.server.orm.TestOrmImpl.testLastRequestId
Test being executed: org.apache.ambari.server.orm.entities.AlertCurrentEntityTest.testHashCodeAndEquals
Test being executed: org.apache.ambari.server.orm.entities.HostRoleCommandEntityTest.testSetCommandDetail
Test being executed: org.apache.ambari.server.orm.entities.HostRoleCommandEntityTest.testSetOpsDisplayName
Test being executed: org.apache.ambari.server.orm.entities.HostRoleCommandEntityTest.testSetCustomCommandName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintEntityTest.testSetGetHostGroups
Test being executed: org.apache.ambari.server.orm.entities.BlueprintEntityTest.testSetGetConfigurations
Test being executed: org.apache.ambari.server.orm.entities.BlueprintEntityTest.testSetGetSetting
Test being executed: org.apache.ambari.server.orm.entities.BlueprintEntityTest.testSetGetStack
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityPKTest.testEquals
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityPKTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityPKTest.testSetGetHostGroupName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityPKTest.testSetGetType
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityPKTest.testHashcode
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityPKTest.testEquals
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityPKTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityPKTest.testSetGetType
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testHashCode
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testEquals
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetViewName
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetViewInstanceName
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetClassName
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetIdProperty
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityEntityTest.testSetGetViewInstance
Test being executed: org.apache.ambari.server.orm.entities.AlertDefinitionEntityTest.testHashCodeAndEquals
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityTest.testSetGetHostGroupName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityTest.testSetGetType
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityTest.testSetGetHostGroupEntity
Test being executed: org.apache.ambari.server.orm.entities.HostGroupConfigEntityTest.testSetGetConfigData
Test being executed: org.apache.ambari.server.orm.entities.StageEntityTest.testSetGetRequestContext
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncSpecEntityTest.testGetSyncType
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncSpecEntityTest.testGetPrincipalType
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncSpecEntityTest.testGetPrincipalNames
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncSpecEntityTest.testIllegalConstruction
Test being executed: org.apache.ambari.server.orm.entities.AlertHistoryEntityTest.testHashCodeAndEquals
Test being executed: org.apache.ambari.server.orm.entities.ServiceConfigEntityTest.testSettersGetters
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetName
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetCommonName
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetLabel
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetVersion
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetBuild
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetIcon
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetIcon64
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testSetGetConfiguration
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testIsClusterConfigurable
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetAmbariProperty
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testAddGetResourceProvider
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testAddGetResourceDefinition
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testAddGetResourceConfiguration
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testAddGetInstanceDefinition
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetClassLoader
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetArchive
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetAmbariConfiguration
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetSetStatus
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetSetStatusDetail
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testGetSetValidator
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testisDeployed
Test being executed: org.apache.ambari.server.orm.entities.ViewEntityTest.testSetIsSystem
Test being executed: org.apache.ambari.server.orm.entities.ResourceEntityTest.testSetGetPrivileges
Test being executed: org.apache.ambari.server.orm.entities.ResourceEntityTest.testSetGetResourceType
Test being executed: org.apache.ambari.server.orm.entities.ResourceEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.BlueprintSettingEntityTest.testSetGetBlueprintEntity
Test being executed: org.apache.ambari.server.orm.entities.BlueprintSettingEntityTest.testSetGetSettingData
Test being executed: org.apache.ambari.server.orm.entities.BlueprintSettingEntityTest.testSetGetSettingName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintSettingEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityTest.testSetGetBlueprintEntity
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityTest.testSetGetType
Test being executed: org.apache.ambari.server.orm.entities.BlueprintConfigEntityTest.testSetGetConfigData
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testGetId
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetStatus
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetStatusDetail
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetSpecs
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetStartTime
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetEndTime
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetUsersCreated
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetUsersUpdated
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetUsersRemoved
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetGroupsCreated
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetGroupsUpdated
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetGroupsRemoved
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetMembershipsCreated
Test being executed: org.apache.ambari.server.orm.entities.LdapSyncEventEntityTest.testSetGetMembershipsUpdated
Test being executed: org.apache.ambari.server.orm.entities.HostGroupEntityTest.testSetGetBlueprintEntity
Test being executed: org.apache.ambari.server.orm.entities.HostGroupEntityTest.testSetGetName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupEntityTest.testSetGetCardinality
Test being executed: org.apache.ambari.server.orm.entities.HostGroupEntityTest.testSetGetComponents
Test being executed: org.apache.ambari.server.orm.entities.HostGroupEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetName
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetLabel
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetIcon
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetIcon64
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testAddGetResourceProvider
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetId
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetViewEntity
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetConfiguration
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetDescription
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testIsVisible
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testAlterNames
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testAddGetProperty
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testAddGetService
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testContextPath
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testInstanceData
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testValidate
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testDataMigrator
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testValidateWithClusterConfig
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testValidateWithValidator
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testValidate_fail
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testValidateWithValidator_fail
Test being executed: org.apache.ambari.server.orm.entities.ViewInstanceEntityTest.testGetValidationResult
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testGetHostComponentDesiredStateEntities
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testAddHostComponentDesiredStateEntity
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testRemoveHostComponentDesiredStateEntity
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testGetHostComponentStateEntities
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testAddHostComponentStateEntity
Test being executed: org.apache.ambari.server.orm.entities.HostEntityTest.testRemoveHostComponentStateEntity
Test being executed: org.apache.ambari.server.orm.entities.PrincipalEntityTest.testSetGetPrivileges
Test being executed: org.apache.ambari.server.orm.entities.PrincipalEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.PrincipalEntityTest.testSetGetPrincipalType
Test being executed: org.apache.ambari.server.orm.entities.PrincipalEntityTest.testRemovePrivilege
Test being executed: org.apache.ambari.server.orm.entities.HostGroupComponentEntityTest.testSetGetName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupComponentEntityTest.testSetGetBlueprintName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupComponentEntityTest.testSetGetHostGroupName
Test being executed: org.apache.ambari.server.orm.entities.HostGroupComponentEntityTest.testSetGetHostGroupEntity
Test being executed: org.apache.ambari.server.orm.entities.HostGroupComponentEntityTest.testSetGetProvisionAction
Test being executed: org.apache.ambari.server.orm.entities.ResourceTypeEntityTest.testSetGetName
Test being executed: org.apache.ambari.server.orm.entities.ResourceTypeEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.PrincipalTypeEntityTest.testSetGetName
Test being executed: org.apache.ambari.server.orm.entities.PrincipalTypeEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testEquals
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetName
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetId
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetSettingType
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetContent
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetUpdatedBy
Test being executed: org.apache.ambari.server.orm.entities.SettingEntityTest.testSetGetUpdatedTimeStamp
Test being executed: org.apache.ambari.server.actionmanager.ExecutionCommandWrapperTest.testGetExecutionCommand
Test being executed: org.apache.ambari.server.actionmanager.ExecutionCommandWrapperTest.testGetMergedConfig
Test being executed: org.apache.ambari.server.actionmanager.ExecutionCommandWrapperTest.testExecutionCommandHasVersionInfoWithoutCurrentClusterVersion
Test being executed: org.apache.ambari.server.actionmanager.ExecutionCommandWrapperTest.testExecutionCommandNoRepositoryFile
Test being executed: org.apache.ambari.server.actionmanager.TestStage.testTaskTimeout
Test being executed: org.apache.ambari.server.actionmanager.TestStage.testGetRequestContext
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testActionResponse
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testCancelCommandReport
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgress
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgressWithFailures
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgressWithManyStages
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetStagesInProgressWithManyCommands
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testPersistActions
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testHostRoleScheduled
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testCustomActionScheduled
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testServerActionScheduled
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testUpdateHostRole
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testUpdateHostRoleTimeoutRetry
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetRequestsByStatus
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetCompletedRequests
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGetRequestsByStatusWithParams
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testAbortRequest
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testEntitiesCreatedWithIDs
Test being executed: org.apache.ambari.server.actionmanager.TestActionDBAccessorImpl.testGet1000TasksFromOracleDB
Test being executed: org.apache.ambari.server.actionmanager.HostRoleStatusTest.testIsFailedState
Test being executed: org.apache.ambari.server.actionmanager.HostRoleStatusTest.testIsCompletedState
Test being executed: org.apache.ambari.server.actionmanager.HostRoleStatusTest.testIsHoldingState
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testActionResponse
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testActionResponsesUnsorted
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testLargeLogs
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testCascadeDeleteStages
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testGetActions
Test being executed: org.apache.ambari.server.actionmanager.TestActionManager.testPersistCommandsWithStages
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testServerAction
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testActionScheduleWithDependencyOrderedCommandExecution
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testRequestAbortsOnlyWhenNoQueuedTaskAndSuccessFactorUnmet
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testCommandAbortForDeletedComponent
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testServerActionFailed
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testExclusiveRequests
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testRequestFailureBasedOnSuccessFactor
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testSkippableCommandFailureDoesNotAbortRequest
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testSuccessFactors
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testSuccessCriteria
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testClusterHostInfoCache
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testCancelRequests
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testAbortHolding
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testAbortAmbariServerAction
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testSkippableCommandFailureDoesNotAbortNextStage
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testPreviousStageToFailForFirstStage
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testPreviousStageToFailForSecondStage
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testActionTimeout
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testActionTimeoutForLostHost
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testOpFailedEventRaisedForAbortedHostRole
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testServerActionWOService
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testActionSchedule
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testServerActionTimeOut
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testServerActionInMultipleRequests
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeOutWithHostNull
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutRequestDueAgentRestartExecuteCommand
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutRequestDueAgentRestartCustomCommand
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutRequestDueAgentRestartActionExecute
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutRequestDueAgentRestartServiceCheck
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutWithSkippableStageButNotCommand
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testTimeoutWithSkippableCommand
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testIndependentStagesExecution
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testIndependentStagesExecutionDisabled
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testBackgroundStagesExecutionEnable
Test being executed: org.apache.ambari.server.actionmanager.TestActionScheduler.testRequestFailureOnStageFailure
Test being executed: org.apache.ambari.server.actionmanager.StageTest.testAddServerActionCommand_userName
Test being executed: org.apache.ambari.server.actionmanager.TestActionSchedulerThreading.testDesiredConfigurationsAfterApplyingLatestForStackInOtherThreads
Test being executed: org.apache.ambari.server.resources.TestResources.testGetResource
Test being executed: org.apache.ambari.server.notifications.DispatchFactoryTest.testDispatchFactoryRegistration
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_nullProperties
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatchUdpTransportMappingCrash
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_notDefinedProperties
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_nullRecipients
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_noRecipients
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_sendTrapError
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_incorrectSnmpVersion
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_successful_v1
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_successful_v2
Test being executed: org.apache.ambari.server.notifications.dispatchers.SNMPDispatcherTest.testDispatch_successful_v3
